         4323  Hancock city, MI
         4322  Union Grove village, WI
         4321  West York borough, PA
         4320  Montpelier village, OH
         4317  Weston city, WV
         4317  Chincoteague town, VA
         4317  Auburn city, IL
         4316  Queen Creek town, AZ
         4315  Oxford borough, PA
         4313  Aldan borough, PA
         4310  Caseyville village, IL
         4309  Bridgeport city, TX
         4309  Nashville town, NC
         4308  Mount Carmel CDP, OH
         4307  Eudora city, KS
         4306  Lockwood CDP, MT
         4303  Cicero town, IN
         4302  Farmville town, NC
         4301  Red Oak city, TX
         4301  North Hills village, NY
         4299  Roosevelt city, UT
         4299  Daytona Beach Shores city, FL
         4299  Carver Ranches CDP, FL
         4298  Santa Venetia CDP, CA
         4296  Greendale city, IN
         4295  Washington city, GA
         4294  Tuttle city, OK
         4294  Wadena city, MN
         4291  Groesbeck city, TX
         4290  Archbold village, OH
         4289  Clifton Forge city, VA
         4289  Taylor Creek CDP, FL
         4288  Latimer CDP, MS
         4287  Lonoke city, AR
         4286  Rocky Ford city, CO
         4285  Helotes city, TX
         4283  Unalaska city, AK
         4281  Colorado City city, TX
         4280  Pipestone city, MN
         4279  Trinity CDP, FL
         4278  Centerville city, GA
         4275  Bonnie Lock-Woodsetter North CDP, FL
         4272  Gulf Park Estates CDP, MS
         4271  Waimanalo Beach CDP, HI
         4270  Elmwood CDP, LA
         4269  Ardsley village, NY
         4268  Lyncourt CDP, NY
         4267  Exton CDP, PA
         4266  Pinehurst CDP, TX
         4265  East Quogue CDP, NY
         4265  Danielson borough, CT
         4264  Gibraltar city, MI
         4264  Naval Academy CDP, MD
         4263  Gouverneur village, NY
         4262  Fairbury city, NE
         4262  Rosewood Heights CDP, IL
         4261  Spirit Lake city, IA
         4260  South Weber city, UT
         4256  Doffing CDP, TX
         4256  Ocean Grove CDP, NJ
         4256  Mountain Lakes borough, NJ
         4255  West Columbia city, TX
         4253  Barceloneta zona urbana, PR
         4253  North Weeki Wachee CDP, FL
         4252  Springville village, NY
         4250  Pupukea CDP, HI
         4247  Wendell town, NC
         4247  Crystal City city, MO
         4247  Swartz CDP, LA
         4246  Royersford borough, PA
         4246  Winchendon CDP, MA
         4246  Marshfield CDP, MA
         4246  Wamego city, KS
         4246  Wimauma CDP, FL
         4246  Gleneagle CDP, CO
         4243  Ballinger city, TX
         4242  Gilbertsville CDP, PA
         4240  Rogersville town, TN
         4239  Hendron CDP, KY
         4236  High Ridge CDP, MO
         4236  Lathrup Village city, MI
         4236  Larned city, KS
         4234  Rayville town, LA
         4233  Narberth borough, PA
         4232  Moses Lake North CDP, WA
         4232  Homestead Meadows North CDP, TX
         4232  Bear Valley Springs CDP, CA
         4231  New Lebanon village, OH
         4230  Lansford borough, PA
         4230  Brookville borough, PA
         4230  Broken Bow city, OK
         4230  San Martin CDP, CA
         4229  Woodruff city, SC
         4228  Port Vue borough, PA
         4228  Old Westbury village, NY
         4228  Dardanelle city, AR
         4225  Barnesville village, OH
         4225  Aurora city, NE
         4224  Fremont city, MI
         4224  Rosemont village, IL
         4221  White City CDP, FL
         4220  Dodgeville city, WI
         4220  Blanchester village, OH
         4220  Cumming city, GA
         4218  Hampton city, IA
         4218  Arnold CDP, CA
         4216  Lincoln Village CDP, CA
         4215  Camanche city, IA
         4214  Kingsville CDP, MD
         4213  Rio Communities CDP, NM
         4211  Pittsfield city, IL
         4210  Labelle city, FL
         4210  Highlands-Baywood Park CDP, CA
         4209  Butler city, MO
         4207  Joshua Tree CDP, CA
         4206  Tazewell town, VA
         4204  Pine Lawn city, MO
         4202  Castle Hills city, TX
         4201  South Greeley CDP, WY
         4201  West Milwaukee village, WI
         4200  Flemington borough, NJ
         4200  Magee city, MS
         4199  Clearwater CDP, SC
         4199  Northern Cambria borough, PA
         4199  Oak View CDP, CA
         4198  Mattituck CDP, NY
         4197  Sykesville town, MD
         4197  Benton city, KY
         4193  Rancho Murieta CDP, CA
         4192  Trent Woods town, NC
         4192  Drexel-Alvernon CDP, AZ
         4191  Warminster Heights CDP, PA
         4190  Fayetteville village, NY
         4189  Woodson Terrace city, MO
         4188  Oaklyn borough, NJ
         4188  Hartwell city, GA
         4185  Fletcher town, NC
         4185  Elba city, AL
         4184  Waynesburg borough, PA
         4184  Coquille city, OR
         4182  Walsenburg city, CO
         4182  Rancho Calaveras CDP, CA
         4182  Haleyville city, AL
         4181  Ahtanum CDP, WA
         4181  Sansom Park city, TX
         4180  Gallipolis city, OH
         4178  Mocksville town, NC
         4176  Barling city, AR
         4175  Elim CDP, PA
         4173  Dunlap city, TN
         4173  Medford Lakes borough, NJ
         4173  South Sanford CDP, ME
         4170  Nassau Bay city, TX
         4170  Elmira Heights village, NY
         4170  Burnham village, IL
         4169  Vine Grove city, KY
         4169  Genoa city, IL
         4169  Lyons city, GA
         4168  Jonesborough town, TN
         4168  Plantation CDP, FL
         4167  Presidio city, TX
         4165  Sudden Valley CDP, WA
         4165  Ellsworth AFB CDP, SD
         4165  Lexington village, OH
         4164  Gorham CDP, ME
         4163  Cozad city, NE
         4161  Ipswich CDP, MA
         4160  Niwot CDP, CO
         4160  Yosemite Lakes CDP, CA
         4160  Alma city, AR
         4159  Madisonville city, TX
         4159  Sparta village, MI
         4159  Eldridge city, IA
         4158  Dunean CDP, SC
         4158  Hopedale CDP, MA
         4157  Citrus Springs CDP, FL
         4156  Springetts Manor-Yorklyn CDP, PA
         4153  Garwood borough, NJ
         4152  Oakhurst CDP, NJ
         4151  East Flat Rock CDP, NC
         4150  Berne city, IN
         4150  Baxley city, GA
         4149  Heath city, TX
         4149  Hokes Bluff city, AL
         4146  Edwardsville city, KS
         4145  Buckley city, WA
         4145  Caro village, MI
         4144  Richlands town, VA
         4143  Highwood city, IL
         4143  Osprey CDP, FL
         4140  Devine city, TX
         4138  Youngwood borough, PA
         4138  University Gardens CDP, NY
         4138  Capitol Heights town, MD
         4138  Lake San Marcos CDP, CA
         4137  Village Shires CDP, PA
         4135  Nuevo CDP, CA
         4134  Villa Rica city, GA
         4134  Montgomery CDP, GA
         4133  Wellsville village, OH
         4132  Swannanoa CDP, NC
         4132  Paintsville city, KY
         4131  Rutherfordton town, NC
         4131  Waukon city, IA
         4130  Ellenville village, NY
         4130  Jackson town, LA
         4129  Hot Springs city, SD
         4129  Dannemora village, NY
         4126  Kane borough, PA
         4126  Hampden CDP, ME
         4126  Pelham city, GA
         4123  Orange town, VA
         4123  Loíza zona urbana, PR
         4123  Zelienople borough, PA
         4122  Carrollton city, MO
         4117  Booneville city, AR
         4117  Meridianville CDP, AL
         4116  North Wilkesboro town, NC
         4115  Falmouth CDP, MA
         4114  Hamburg borough, PA
         4114  Sayre city, OK
         4113  Lincoln Heights village, OH
         4113  Wayzata city, MN
         4111  West Orange city, TX
         4111  American Falls city, ID
         4110  Amite City town, LA
         4109  Elkin town, NC
         4109  French Camp CDP, CA
         4108  Ridge Manor CDP, FL
         4107  Palmview city, TX
         4107  Plymouth town, NC
         4107  Highland CDP, IN
         4106  Central Gardens CDP, TX
         4105  St. James City CDP, FL
         4103  Greenhills village, OH
         4103  Holt CDP, AL
         4102  Mount Repose CDP, OH
         4099  Travelers Rest city, SC
         4098  Farmington CDP, ME
         4098  Pocomoke City city, MD
         4096  McChord AFB CDP, WA
         4096  Warrenton city, OR
         4094  River Road CDP, NC
         4091  Patillas zona urbana, PR
         4088  Lindale CDP, GA
         4087  Dallastown borough, PA
         4085  East Greenbush CDP, NY
         4083  West Laurel CDP, MD
         4082  Lower Grand Lagoon CDP, FL
         4081  Lawrenceville CDP, NJ
         4081  Carmel-by-the-Sea city, CA
         4081  Boulder Creek CDP, CA
         4079  Houston city, MS
         4078  Bonifay city, FL
         4077  Collinsville city, OK
         4076  Herricks CDP, NY
         4072  Oak Grove CDP, TN
         4070  Lancaster city, WI
         4070  Penrose CDP, CO
         4068  Saukville village, WI
         4068  Sidney village, NY
         4068  Heathrow CDP, FL
         4067  Wintersville village, OH
         4067  Belleair town, FL
         4066  Rocky Mount town, VA
         4065  Chattanooga Valley CDP, GA
         4063  Mosinee city, WI
         4061  Fort Defiance CDP, AZ
         4060  Phoenix city, OR
         4060  Ho-Ho-Kus borough, NJ
         4060  Oregon city, IL
         4059  Cottage Grove village, WI
         4059  Parkville city, MO
         4058  Shoreline Park CDP, MS
         4057  Whitmore Village CDP, HI
         4056  Nichols Hills city, OK
         4055  Mary Esther city, FL
         4054  Fort Gibson town, OK
         4053  Simonton Lake CDP, IN
         4052  Allendale town, SC
         4049  West Reading borough, PA
         4049  Carlyss CDP, LA
         4048  Waterford village, WI
         4048  Lawrence Park CDP, PA
         4048  Breese city, IL
         4047  Holiday City South CDP, NJ
         4046  Akron borough, PA
         4046  Zebulon town, NC
         4044  Tega Cay city, SC
         4041  Ely city, NV
         4041  Polson city, MT
         4039  Evansville city, WI
         4039  Bonne Terre city, MO
         4037  Kings Beach CDP, CA
         4036  Valdez city, AK
         4035  Dyersville city, IA
         4034  Cape May city, NJ
         4034  Naranja CDP, FL
         4033  Newport CDP, SC
         4033  Eagar town, AZ
         4031  Ravenswood city, WV
         4031  North Muskegon city, MI
         4031  Vivian town, LA
         4030  Walthourville city, GA
         4029  Canton town, NC
         4029  Citrus Hills CDP, FL
         4028  Waverly city, TN
         4028  Millvale borough, PA
         4028  Crescent City North CDP, CA
         4026  Grant city, MN
         4026  Broadmoor CDP, CA
         4025  Manning city, SC
         4025  Victoria city, MN
         4024  Chagrin Falls village, OH
         4024  Brent city, AL
         4022  South Russell village, OH
         4022  Spindale town, NC
         4022  Thatcher town, AZ
         4019  Pomona CDP, NJ
         4019  Beloit city, KS
         4018  Fleetwood borough, PA
         4018  Chackbay CDP, LA
         4017  Strasburg town, VA
         4017  Mount Vernon city, MO
         4014  Clover town, SC
         4014  Rochester borough, PA
         4014  Columbia city, KY
         4013  Camuy zona urbana, PR
         4013  Lowell city, MI
         4012  Country Lake Estates CDP, NJ
         4010  Throop borough, PA
         4009  Walkertown town, NC
         4008  Newcomerstown village, OH
         4008  Newport CDP, NH
         4006  Crescent City city, CA
         4005  California city, MO
         4005  Medina city, MN
         4001  Northwest Harwich CDP, MA
         4001  Mystic CDP, CT
         4000  Buckner CDP, KY
         3999  Golf Manor village, OH
         3999  Montezuma city, GA
         3998  Sullivan City city, TX
         3997  Hobart city, OK
         3997  Belleville city, MI
         3995  Lemoyne borough, PA
         3994  Smithville city, TN
         3994  Pocola town, OK
         3992  Forestdale CDP, MA
         3992  Youngsville town, LA
         3990  Valley Falls CDP, SC
         3989  Fort McKinley CDP, OH
         3989  Jackson city, CA
         3988  Oak Ridge town, NC
         3988  Manchester city, GA
         3988  Piney CDP, AR
         3987  Winona Lake town, IN
         3985  Willis city, TX
         3985  Denver City town, TX
         3985  Buhl city, ID
         3983  Westborough CDP, MA
         3980  Wildwood Crest borough, NJ
         3980  Hughson city, CA
         3979  Fowler city, CA
         3977  Obetz village, OH
         3976  West Haven city, UT
         3975  Roosevelt Roads comunidad, PR
         3975  Liberty village, NY
         3974  Garden City South CDP, NY
         3972  Bunche Park CDP, FL
         3971  Nowata city, OK
         3971  Minooka village, IL
         3970  Black Diamond city, WA
         3970  Mount Oliver borough, PA
         3970  South Chicago Heights village, IL
         3969  Bordentown city, NJ
         3968  Fairbury city, IL
         3968  Gosnell city, AR
         3966  Riva CDP, MD
         3965  Southampton village, NY
         3965  Aurora city, IN
         3959  Cabán comunidad, PR
         3958  Whiteland town, IN
         3958  Emmetsburg city, IA
         3957  Oak Park Heights city, MN
         3957  Mount Olive CDP, AL
         3956  Lake of the Pines CDP, CA
         3954  Alfred village, NY
         3954  El Verano CDP, CA
         3952  Woodstock town, VA
         3952  Greenwood city, MO
         3952  Fairway city, KS
         3950  Port Royal town, SC
         3949  Robins AFB CDP, GA
         3947  Littlestown borough, PA
         3946  Midway North CDP, TX
         3946  Hollywood town, SC
         3946  Homer city, AK
         3945  Fruit Hill CDP, OH
         3945  Village Green CDP, NY
         3945  Perry village, NY
         3945  Orange CDP, MA
         3944  Paw Paw Lake CDP, MI
         3943  Whitesboro village, NY
         3942  Fairview CDP, NJ
         3942  Wahoo city, NE
         3941  Westover city, WV
         3940  Boyertown borough, PA
         3940  Bloomfield Hills city, MI
         3940  Brinkley city, AR
         3939  Madisonville town, TN
         3939  Wayland city, MI
         3938  Springfield CDP, VT
         3936  Park Hill CDP, OK
         3935  Tupper Lake village, NY
         3934  Minerva village, OH
         3934  Camden CDP, ME
         3934  Dixmoor village, IL
         3934  Jackson city, GA
         3933  Princeton city, MN
         3933  Plainwell city, MI
         3933  Otsego city, MI
         3933  Durand city, MI
         3933  Roselawn CDP, IN
         3933  Dupo village, IL
         3932  Ladysmith city, WI
         3932  West Pleasant View CDP, CO
         3931  Bosque Farms village, NM
         3931  Crescent Springs city, KY
         3930  Sauk Centre city, MN
         3929  North Great River CDP, NY
         3928  Fredericktown city, MO
         3926  Hooper CDP, UT
         3925  Tri-Lakes CDP, IN
         3924  Etna borough, PA
         3924  Wildwood city, FL
         3924  West End-Cobb Town CDP, AL
         3923  Stanwood city, WA
         3922  Le Sueur city, MN
         3918  Grand Bay CDP, AL
         3916  Okauchee Lake CDP, WI
         3916  Columbus city, TX
         3916  Tyrone town, GA
         3915  Barrington Hills village, IL
         3914  Jonesboro town, LA
         3913  Kalaheo CDP, HI
         3911  Owego village, NY
         3910  Menands village, NY
         3910  Coopersville city, MI
         3909  Sugar Grove village, IL
         3907  Sherwood CDP, OH
         3905  Cresco city, IA
         3904  Norton city, VA
         3904  Lincoln Park CDP, CO
         3903  Empire CDP, CA
         3902  Sewickley borough, PA
         3901  Slinger village, WI
         3901  Smithville city, TX
         3901  Carey village, OH
         3900  Buffalo city, WY
         3900  Chalfont borough, PA
         3900  Mineral Ridge CDP, OH
         3900  Palmer CDP, MA
         3899  Emerald Lake Hills CDP, CA
         3896  Bluffton village, OH
         3896  Elroy CDP, NC
         3894  Piggott city, AR
         3893  Mogadore village, OH
         3893  West Monroe CDP, MI
         3890  Roosevelt Park city, MI
         3890  Lake Alfred city, FL
         3888  Massac CDP, KY
         3887  Newtown Grant CDP, PA
         3886  Poydras CDP, LA
         3885  Lafayette city, TN
         3885  East Rockingham CDP, NC
         3884  Hurstbourne city, KY
         3883  Clarksville city, TX
         3883  North Oaks city, MN
         3882  Fulton city, MS
         3881  Fulton city, IL
         3880  Monfort Heights East CDP, OH
         3880  Spring Grove village, IL
         3880  Hephzibah city, GA
         3879  Metter city, GA
         3878  Shark River Hills CDP, NJ
         3877  Bajadero comunidad, PR
         3877  Grayson city, KY
         3873  Buena borough, NJ
         3873  Pendleton town, IN
         3872  Freeburg village, IL
         3872  Sheridan city, AR
         3871  Aguada zona urbana, PR
         3870  Rockmart city, GA
         3869  Imlay City city, MI
         3868  Lambertville city, NJ
         3867  Turnersville CDP, NJ
         3867  Hollister city, MO
         3867  Scarborough CDP, ME
         3866  Boiling Springs town, NC
         3866  Platte City city, MO
         3865  Groveport village, OH
         3865  Eveleth city, MN
         3863  Louisiana city, MO
         3863  High Springs city, FL
         3859  Rutherford CDP, PA
         3859  South Bay city, FL
         3858  Lochmoor Waterway Estates CDP, FL
         3857  Hampton city, GA
         3857  Lely CDP, FL
         3856  Reserve Township CDP, PA
         3856  Holden Heights CDP, FL
         3855  Fort Shawnee village, OH
         3855  Putnam Lake CDP, NY
         3855  Scott City city, KS
         3854  Friona city, TX
         3853  Bolivar Peninsula CDP, TX
         3853  Deephaven city, MN
         3851  Cisco city, TX
         3851  Montauk CDP, NY
         3850  Anthony town, TX
         3849  Wiggins city, MS
         3848  Dacula city, GA
         3846  Carrollton city, KY
         3844  Fountainhead-Orchard Hills CDP, MD
         3844  Paoli town, IN
         3843  Riverwoods village, IL
         3839  Sugar Creek city, MO
         3838  Philomath city, OR
         3837  Delano city, MN
         3837  Wrightwood CDP, CA
         3836  Ocean Shores city, WA
         3836  Mojave CDP, CA
         3834  Cold Springs CDP, NV
         3833  Spotsylvania Courthouse CDP, VA
         3833  Jordan city, MN
         3830  Nantucket CDP, MA
         3829  Westway CDP, TX
         3829  Port Reading CDP, NJ
         3829  Jonesboro city, GA
         3829  Chalkville CDP, AL
         3828  Camden city, TN
         3828  Springdale borough, PA
         3828  Cedarville village, OH
         3828  Buellton city, CA
         3827  Northfield village, OH
         3827  Johnstown town, CO
         3825  Jefferson city, GA
         3819  Potala Pastillo comunidad, PR
         3816  Indian Wells city, CA
         3814  Warsaw village, NY
         3814  Whiteman AFB CDP, MO
         3813  Shelley city, ID
         3813  Fellsmere city, FL
         3812  Pistakee Highlands CDP, IL
         3810  Litchfield Park city, AZ
         3808  Farmerville town, LA
         3806  Cold Spring city, KY
         3805  Fruitland city, ID
         3805  Hazel Green CDP, AL
         3804  Mirrormont CDP, WA
         3804  Society Hill CDP, NJ
         3803  Upland town, IN
         3801  Walhalla city, SC
         3801  Merchantville borough, NJ
         3797  Wimberley CDP, TX
         3795  Cannon Falls city, MN
         3794  Bellville city, TX
         3794  Meridian CDP, PA
         3793  Centerville town, TN
         3792  Hudson city, TX
         3791  Williamston town, SC
         3789  Belle Plaine city, MN
         3789  Portland city, MI
         3788  Homer town, LA
         3787  Lawnton CDP, PA
         3787  Hazlehurst city, GA
         3785  Pine Manor CDP, FL
         3784  East Merrimack CDP, NH
         3784  Orange Beach city, AL
         3782  Robertsdale city, AL
         3780  Woodland city, WA
         3780  Harbeck-Fruitdale CDP, OR
         3777  Byron Center CDP, MI
         3777  Hidden Valley Lake CDP, CA
         3776  High Bridge borough, NJ
         3776  Forsyth city, GA
         3776  Williamson CDP, AZ
         3775  Horicon city, WI
         3775  Sloan village, NY
         3775  El Dorado Springs city, MO
         3775  Highland Beach town, FL
         3774  Centralia city, MO
         3774  Fruitland city, MD
         3771  Beaufort town, NC
         3771  Marshall city, IL
         3770  Tomahawk city, WI
         3770  Blaine city, WA
         3769  Eastland city, TX
         3768  Mountain View CDP, NC
         3768  Pevely city, MO
         3766  Essexville city, MI
         3764  Prescott city, WI
         3761  Bulverde city, TX
         3761  Yellow Springs village, OH
         3761  Waialua CDP, HI
         3760  Orting city, WA
         3760  Goldendale city, WA
         3760  Whitesboro city, TX
         3760  South Barrington village, IL
         3759  Ohioville borough, PA
         3759  Laureldale borough, PA
         3759  Soldotna city, AK
         3758  Medical Lake city, WA
         3758  Gibbstown CDP, NJ
         3754  Dublin city, TX
         3754  Hohenwald city, TN
         3752  Dillon city, MT
         3750  Peralta CDP, NM
         3750  Meiners Oaks CDP, CA
         3749  Houghton Lake CDP, MI
         3747  Oak Valley CDP, NJ
         3746  Spencer city, OK
         3742  South Point village, OH
         3742  Port Monmouth CDP, NJ
         3742  Buckingham CDP, FL
         3740  Mauston city, WI
         3740  Tortolita CDP, AZ
         3735  Summerlin South CDP, NV
         3735  Lutcher town, LA
         3734  Lancaster city, KY
         3733  Bamberg town, SC
         3733  O'Neill city, NE
         3733  Willcox city, AZ
         3732  Jourdanton city, TX
         3732  Lyons city, KS
         3731  Cuthbert city, GA
         3728  Cave Creek town, AZ
         3727  Lake Darby CDP, OH
         3726  Morada CDP, CA
         3724  Ely city, MN
         3723  Chester CDP, MD
         3723  Ferriday town, LA
         3722  Greencastle borough, PA
         3721  Carthage village, NY
         3721  Romeo village, MI
         3721  Knox city, IN
         3720  East Sandwich CDP, MA
         3720  Kensington Park CDP, FL
         3716  Dillonvale CDP, OH
         3716  San Carlos CDP, AZ
         3715  Newport city, MN
         3714  Northumberland borough, PA
         3713  Bethlehem CDP, NC
         3712  Ingram borough, PA
         3712  Eagle Grove city, IA
         3711  New Albany village, OH
         3710  Haviland CDP, NY
         3710  Homeland CDP, CA
         3709  Hawaiian Beaches CDP, HI
         3708  Chilton city, WI
         3708  Post city, TX
         3708  Hugoton city, KS
         3707  Southern Shops CDP, SC
         3707  Saxon CDP, SC
         3707  Lockland village, OH
         3707  Paris city, AR
         3706  Albia city, IA
         3705  Hamilton city, MT
         3705  Ajo CDP, AZ
         3704  St. James city, MO
         3703  North El Monte CDP, CA
         3702  Summit CDP, AZ
         3699  Newton city, MS
         3699  Genesee CDP, CO
         3698  Ceiba comunidad, PR
         3698  Elizabethtown town, NC
         3695  Lyons village, NY
         3694  Taylor Lake Village city, TX
         3692  New Hampton city, IA
         3692  Alexandria CDP, AL
         3691  Georgetown village, OH
         3689  Pitcairn borough, PA
         3688  Montebello village, NY
         3686  Prescott city, AR
         3685  Indian Head Park village, IL
         3683  Heritage Hills CDP, NY
         3681  Gaylord city, MI
         3681  Ball town, LA
         3680  Fort Washington CDP, PA
         3679  South Dennis CDP, MA
         3679  Corning city, AR
         3678  Highland Falls village, NY
         3678  Burlington city, CO
         3677  Water Valley city, MS
         3676  Floydada city, TX
         3675  Blackstone town, VA
         3675  Shadyside village, OH
         3675  Lloyd Harbor village, NY
         3674  Dilley city, TX
         3674  Selby-on-the-Bay CDP, MD
         3674  Cornelia city, GA
         3672  Perryville town, MD
         3671  Narragansett Pier CDP, RI
         3670  Bishopville city, SC
         3670  Williams city, CA
         3670  Union Springs city, AL
         3668  Laurel town, DE
         3667  Oakwood village, OH
         3664  Eagle Lake city, TX
         3664  Waimanalo CDP, HI
         3663  Etowah city, TN
         3662  Osage Beach city, MO
         3661  Manhasset Hills CDP, NY
         3660  West Point city, NE
         3659  Northlake CDP, SC
         3659  Citronelle city, AL
         3658  Concordia CDP, NJ
         3657  Franklinton town, LA
         3654  Bunker Hill Village city, TX
         3654  Gypsum town, CO
         3653  Florence city, CO
         3651  Hauula CDP, HI
         3650  Piedmont city, OK
         3650  Port Ewen CDP, NY
         3649  Hicksville village, OH
         3647  Oglesby city, IL
         3647  Charlotte Harbor CDP, FL
         3646  Little Elm town, TX
         3646  Flanders CDP, NY
         3645  Harrisville city, UT
         3645  Columbia Falls city, MT
         3645  Russell city, KY
         3645  Harbison Canyon CDP, CA
         3644  Gamewell town, NC
         3644  Port St. Joe city, FL
         3643  Freeland borough, PA
         3641  Ashland City town, TN
         3641  Glennville city, GA
         3640  Milbank city, SD
         3640  Brighton city, AL
         3638  Verona CDP, VA
         3638  Dahlonega city, GA
         3636  South Snyderville Basin CDP, UT
         3636  Stamford city, TX
         3636  Montgomery village, NY
         3636  Madison city, GA
         3634  South Toms River borough, NJ
         3633  Santo Domingo comunidad, PR
         3633  Lordstown village, OH
         3633  Raynham Center CDP, MA
         3632  Nahant CDP, MA
         3632  Cairo city, IL
         3631  Mingo Junction village, OH
         3630  Evergreen city, AL
         3629  Pawhuska city, OK
         3629  West Menlo Park CDP, CA
         3628  Georgetown city, IL
         3627  Baldwin village, IL
         3624  Lewisburg city, WV
         3624  Falmouth CDP, VA
         3624  Sweeny city, TX
         3622  Union City city, IN
         3621  Blue Earth city, MN
         3621  Albertville city, MN
         3621  Mount Shasta city, CA
         3619  Gothenburg city, NE
         3618  Black River Falls city, WI
         3618  North Cape May CDP, NJ
         3617  Wesleyville borough, PA
         3616  China Grove town, NC
         3616  Pagedale city, MO
         3615  Oneida town, TN
         3615  Pen Argyl borough, PA
         3614  Cotulla city, TX
         3613  Two Harbors city, MN
         3613  Aledo city, IL
         3612  Palmer Heights CDP, PA
         3612  Dennis Port CDP, MA
         3612  Prestonsburg city, KY
         3612  Abingdon city, IL
         3611  Evergreen CDP, WI
         3611  Spring Valley city, TX
         3611  Masontown borough, PA
         3611  Providence city, KY
         3609  Slaughterville town, OK
         3609  Hooksett CDP, NH
         3607  Blairsville borough, PA
         3607  Monticello city, IA
         3606  Coto Laurel comunidad, PR
         3606  Coal Valley village, IL
         3605  Level Park-Oak Park CDP, MI
         3605  Farmington city, AR
         3599  Winnsboro town, SC
         3597  Feather Sound CDP, FL
         3597  Brisbane city, CA
         3596  Hebron town, IN
         3595  Paulding village, OH
         3595  Monmouth Beach borough, NJ
         3594  Marietta-Alderwood CDP, WA
         3594  Sharpsburg borough, PA
         3594  Mifflinburg borough, PA
         3593  North Plymouth CDP, MA
         3593  Mission Hills city, KS
         3592  Thompsonville CDP, PA
         3592  Chipley city, FL
         3590  Coquí comunidad, PR
         3590  Shrewsbury borough, NJ
         3589  Barbourville city, KY
         3588  Rogers city, MN
         3587  East Hampton North CDP, NY
         3587  Day Valley CDP, CA
         3586  Redwood CDP, TX
         3585  Stowe CDP, PA
         3584  Purcellville town, VA
         3584  Winnsboro city, TX
         3584  Stanhope borough, NJ
         3583  Manistique city, MI
         3583  Royal Palm Estates CDP, FL
         3582  Pinetop-Lakeside town, AZ
         3581  North Crossett CDP, AR
         3580  Grantley CDP, PA
         3579  Creswell city, OR
         3579  Eden CDP, NY
         3579  Cullowhee CDP, NC
         3579  Norco CDP, LA
         3578  Boalsburg CDP, PA
         3577  Havana city, IL
         3575  Bishop city, CA
         3574  Mobridge city, SD
         3574  Tierra Verde CDP, FL
         3572  Jefferson village, OH
         3572  Green Oaks village, IL
         3570  Sheridan city, OR
         3570  Brookhaven CDP, NY
         3569  Homestead borough, PA
         3567  Spring Lake borough, NJ
         3566  Churchill borough, PA
         3566  Escatawpa CDP, MS
         3566  Mamou town, LA
         3564  East Troy village, WI
         3564  Kanab city, UT
         3563  Oracle CDP, AZ
         3562  Wewoka city, OK
         3562  Pacheco CDP, CA
         3561  Thorndale CDP, PA
         3561  Hurley CDP, NY
         3560  Yarmouth CDP, ME
         3559  Spencerport village, NY
         3559  Breckenridge city, MN
         3558  Chesterfield Court House CDP, VA
         3557  Randleman city, NC
         3557  Johnston City city, IL
         3556  Chambers Estates CDP, FL
         3554  Weaverville CDP, CA
         3553  Luyando comunidad, PR
         3553  Sleepy Hollow village, IL
         3552  Wadesboro town, NC
         3552  De Witt city, AR
         3550  Valley Green CDP, PA
         3549  Buzzards Bay CDP, MA
         3548  Wheatland town, WY
         3548  McLoud town, OK
         3545  El Cenizo city, TX
         3544  Pecan Plantation CDP, TX
         3544  Wilbraham CDP, MA
         3544  Sagamore CDP, MA
         3543  Brackenridge borough, PA
         3543  South Vacherie CDP, LA
         3542  Clifton city, TX
         3542  West Hazleton borough, PA
         3542  Savanna city, IL
         3541  Glenwood Landing CDP, NY
         3540  Oxford village, MI
         3538  Pilot Point city, TX
         3538  Cliffwood Beach CDP, NJ
         3538  Welcome CDP, NC
         3537  Loch Lomond CDP, FL
         3534  La Dolores comunidad, PR
         3534  Long Hill CDP, CT
         3531  Chatsworth city, GA
         3529  Mack North CDP, OH
         3528  Plymouth CDP, NH
         3526  Lake Murray of Richland CDP, SC
         3525  Ozark city, AR
         3523  Lebanon city, IL
         3523  Headland city, AL
         3522  Chelan city, WA
         3522  Central town, SC
         3522  Dundee village, MI
         3521  Locust Valley CDP, NY
         3519  Unicoi town, TN
         3519  Tri-City CDP, OR
         3519  Pretty Bayou CDP, FL
         3517  Tuckerton borough, NJ
         3516  Jayuya zona urbana, PR
         3516  Clinton CDP, CT
         3515  Sleepy Eye city, MN
         3514  Imperial-Enlow CDP, PA
         3513  Longview Heights CDP, WA
         3512  Woodbourne CDP, PA
         3512  New Freedom borough, PA
         3512  Ford City CDP, CA
         3511  Golden Triangle CDP, NJ
         3511  Rossville city, GA
         3511  Marion city, AL
         3510  Suquamish CDP, WA
         3509  Hamilton village, NY
         3509  Hesston city, KS
         3508  White Oak East CDP, OH
         3508  Waldron city, AR
         3507  Waynesville city, MO
         3505  Nome city, AK
         3504  Honea Path town, SC
         3504  Idyllwild-Pine Cove CDP, CA
         3503  Esperance CDP, WA
         3503  Boyne City city, MI
         3502  Selmont-West Selmont CDP, AL
         3501  Jackson city, MN
         3500  Byron city, MN
         3499  Aguas Claras comunidad, PR
         3499  Parkers-Iron Springs CDP, AR
         3498  Livingston town, TN
         3498  Reamstown CDP, PA
         3497  Carlisle city, IA
         3497  Battlement Mesa CDP, CO
         3496  Wills Point city, TX
         3496  Kingstree town, SC
