    32623,FL, 1226375,                10540,     12734420,       168098,   4.916787,   0.064903, 25.912771,  -80.197688 ,Golden Glades CDP                                 
    32551,PA, 4266356,                14422,     37381353,            0,  14.433022,   0.000000, 40.526418,  -80.021823 ,Ross Township CDP                                 
    32498,FL, 1276487,                10298,     11866094,       121515,   4.581525,   0.046917, 25.856923,  -80.237020 ,West Little River CDP                             
    32427,MN, 2739878,                12759,     39384425,       495242,  15.206412,   0.191214, 44.164503,  -93.993798 ,Mankato                                      
    32414,IN, 1819486,                13261,     31020555,      9464700,  11.977104,   3.654341, 41.638885,  -87.462140 ,East Chicago                                 
    32411,RI, 4451940,                14867,     14674927,       320994,   5.666021,   0.123936, 41.859982,  -71.456312 ,North Providence CDP                              
    32393,LA, 2236255,                12514,     36342910,       341479,  14.032077,   0.131846, 29.587614,  -90.716108 ,Houma                                        
    32338,MI, 2665820,                14003,     20928920,     10781834,   8.080702,   4.162890, 42.980369,  -82.437504 ,Port Huron                                   
    32264,FL, 1249425,                11444,     10044695,        86279,   3.878279,   0.033313, 26.215717,  -80.224491 ,North Lauderdale                             
    32203,OR, 4138500,                12774,     18719011,       387468,   7.227451,   0.149602, 45.000491, -123.021885 ,Keizer                                       
    32177,MN, 2743864,                12180,     34807146,            0,  13.439115,   0.000000, 46.864563,  -96.758707 ,Moorhead                                     
    32139,OH, 3974944,                12852,     44320248,       596748,  17.112144,   0.230406, 41.176623,  -81.436231 ,Stow                                         
    32135,DE, 1021200,                13195,     57999768,       774202,  22.393837,   0.298921, 39.161921,  -75.526755 ,Dover                                        
    32093,TX, 4813492,                11075,     91044613,       229238,  35.152523,   0.088509, 32.588454,  -96.947325 ,Cedar Hill                                   
    32069,OH, 3966390,                13434,     27411664,            0,  10.583703,   0.000000, 39.959913,  -82.801290 ,Reynoldsburg                                 
    32069,LA, 2214135,                12896,     19008313,      1561138,   7.339151,   0.602759, 29.945504,  -89.961602 ,Chalmette CDP                                     
    32066,WA, 5353545,                10341,     72733033,      5541075,  28.082382,   2.139421, 46.238507, -119.108534 ,Pasco                                        
    32052,OH, 3925914,                14419,     33836066,            0,  13.064179,   0.000000, 39.807909,  -84.021983 ,Fairborn                                     
    31950,NY, 3613552,                 9189,     18814696,            0,   7.264395,   0.000000, 40.784194,  -73.199062 ,Central Islip CDP                                 
    31941,VA, 5187312,                11026,     27142939,       813932,  10.479948,   0.314261, 38.643517,  -77.260843 ,Woodbridge CDP                                    
    31909,FL, 1232275,                11162,     36994714,       242005,  14.283740,   0.093439, 25.471190,  -80.468122 ,Homestead                                    
    31907,VA, 5129552,                13509,     18506749,            0,   7.145496,   0.000000, 38.763351,  -77.150328 ,Franconia CDP                                     
    31881,WA, 5308850,                13898,     19260801,     14989697,   7.436637,   5.787555, 47.468221, -122.345491 ,Burien                                       
    31880,TX, 4841440,                11720,     49051965,      2661554,  18.939070,   1.027632, 29.664768,  -95.040824 ,La Porte                                     
    31872,TN, 4716420,                10770,     63580522,       266881,  24.548578,   0.103043, 35.054366,  -89.682306 ,Collierville                                 
    31814,AZ, 0402830,                22771,     88667367,            0,  34.234663,   0.000000, 33.410952, -111.548011 ,Apache Junction                              
    31765,IL, 1729730,                11105,     13996891,         7646,   5.404230,   0.002952, 41.920228,  -88.078918 ,Glendale Heights village                          
    31730,NY, 3638264,                15027,     23250542,       216801,   8.977085,   0.083707, 42.095457,  -79.238619 ,Jamestown                                    
    31727,CO, 0824785,                14916,     16970623,       140672,   6.552394,   0.054314, 39.646837, -104.991986 ,Englewood                                    
    31719,OH, 3983622,                13648,     41175424,         9744,  15.897921,   0.003762, 41.454439,  -81.928657 ,Westlake                                     
    31711,CA, 0640886,                 9869,      5121455,            0,   1.977405,   0.000000, 33.886764, -118.353556 ,Lawndale                                     
    31705,FL, 1239525,                14325,      9297380,       132431,   3.589739,   0.051132, 26.170012,  -80.201318 ,Lauderdale Lakes                             
    31696,CA, 0670742,                11005,     22858429,       341413,   8.825689,   0.131820, 36.615810, -121.833957 ,Seaside                                      
    31666,FL, 1278325,                12306,     37156337,       357793,  14.346143,   0.138145, 28.693221,  -81.278855 ,Winter Springs                               
    31638,CA, 0640830,                11286,     21530810,       260629,   8.313093,   0.100629, 34.114361, -117.771348 ,La Verne                                     
    31637,NJ, 3422470,                12006,     13386640,       132205,   5.168611,   0.051045, 40.933943,  -74.116711 ,Fair Lawn borough                                 
    31627,OH, 3903184,                14179,     30233812,            0,  11.673341,   0.000000, 41.091743,  -80.738103 ,Austintown CDP                                    
    31623,WA, 5365922,                11398,     46634019,       171849,  18.005496,   0.066351, 47.121080, -122.290506 ,South Hill CDP                                    
    31623,CA, 0684592,                10186,      4788817,            0,   1.848973,   0.000000, 33.941514, -118.302306 ,Westmont CDP                                      
    31615,CA, 0684816,                12133,     54246213,      4946361,  20.944581,   1.909801, 38.571105, -121.539170 ,West Sacramento                              
    31580,GA, 1359724,                11313,     60279748,      1632548,  23.274142,   0.630330, 33.398992,  -84.570624 ,Peachtree City                               
    31575,CO, 0854330,                12051,     19214184,       174518,   7.418638,   0.067382, 39.897418, -104.981891 ,Northglenn                                   
    31542,IL, 1722255,                12899,     36422630,       949568,  14.062857,   0.366630, 38.615550,  -90.127825 ,East St. Louis                               
    31473,ME, 2302795,                14587,     89214664,       768534,  34.445976,   0.296733, 44.810870,  -68.783012 ,Bangor                                       
    31438,MD, 2458900,                10415,     33645150,         6941,  12.990466,   0.002680, 39.153022,  -77.074700 ,Olney CDP                                         
    31419,WV, 5486452,                15706,     36032424,      4936557,  13.912197,   1.906015, 40.070348,  -80.698604 ,Wheeling                                     
    31415,CA, 0649138,                 9094,     49253673,       649745,  19.016950,   0.250868, 34.281056, -118.873561 ,Moorpark                                     
    31392,OH, 3922694,                12038,     54708518,        46788,  21.123078,   0.018065, 40.109262,  -83.140247 ,Dublin                                       
    31365,IL, 1734722,                11934,     32013412,        14409,  12.360448,   0.005563, 42.182525,  -87.807052 ,Highland Park                                
    31340,NJ, 3441310,                13983,     13509069,      2519303,   5.215881,   0.972708, 40.297932,  -73.990971 ,Long Branch                                  
    31325,OH, 3948244,                13567,     43379598,       374136,  16.748957,   0.144455, 40.795270,  -81.522896 ,Massillon                                    
    31320,IN, 1846908,                13820,     34437944,       113804,  13.296565,   0.043940, 40.549140,  -85.664681 ,Marion                                       
    31301,IL, 1730926,                14022,     43208737,      1261108,  16.682987,   0.486917, 38.717849,  -90.129529 ,Granite City                                 
    31283,MO, 2903160,                12062,     23185242,            0,   8.951872,   0.000000, 38.594820,  -90.548420 ,Ballwin                                      
    31282,PA, 4254656,                13531,      9132472,            0,   3.526067,   0.000000, 40.119884,  -75.341701 ,Norristown borough                                
    31275,IA, 1906355,                13044,     54999937,      2946565,  21.235595,   1.137675, 41.550044,  -90.493679 ,Bettendorf                                   
    31226,WA, 5336745,                13160,     41309454,       967416,  15.949670,   0.373521, 47.026368, -122.807170 ,Lacey                                        
    31178,CA, 0639220,                11303,     16442357,        85025,   6.348430,   0.032828, 33.599590, -117.699569 ,Laguna Hills                                 
    31118,MD, 2460275,                13550,     10962233,            0,   4.232542,   0.000000, 39.383039,  -76.550065 ,Parkville CDP                                     
    31101,MI, 2650560,                13623,     18554517,            0,   7.163939,   0.000000, 42.501385,  -83.104745 ,Madison Heights                              
    30989,CT, 0949880,                12341,     42444893,       158766,  16.388066,   0.061300, 41.493763,  -73.051731 ,Naugatuck borough                                 
    30976,HI, 1562600,                 9181,     12907690,      2137917,   4.983687,   0.825454, 21.408333, -157.966902 ,Pearl City CDP                                    
    30966,FL, 1250575,                14509,     16318853,      1563134,   6.300745,   0.603529, 26.176362,  -80.144509 ,Oakland Park                                 
    30963,MA, 2555990,                11533,     26077852,      1123387,  10.068715,   0.433742, 42.173417,  -71.049124 ,Randolph CDP                                      
    30940,NY, 3624229,                12895,     18946531,       697730,   7.315297,   0.269395, 42.089874,  -76.809559 ,Elmira                                       
    30935,IL, 1751349,                10167,     22333727,       835502,   8.623101,   0.322589, 42.265073,  -88.004725 ,Mundelein village                                 
    30934,IL, 1783245,                11708,     21556151,        59586,   8.322877,   0.023006, 41.744582,  -88.043869 ,Woodridge village                                 
    30927,FL, 1238813,                11144,     39250521,      5864055,  15.154712,   2.264124, 30.134840,  -81.765767 ,Lakeside CDP                                      
    30904,ID, 1646540,                13394,     42734168,      1797522,  16.499755,   0.694027, 46.400245, -117.001030 ,Lewiston                                     
    30887,CO, 0840377,                11045,     25246269,        11900,   9.747639,   0.004595, 39.579716, -105.103948 ,Ken Caryl CDP                                     
    30878,PA, 4263268,                10731,     35634642,        22789,  13.758613,   0.008799, 40.033433,  -75.371843 ,Radnor Township CDP                               
    30870,MD, 2464950,                11900,     26685420,         1626,  10.303299,   0.000628, 39.375272,  -76.796621 ,Randallstown CDP                                  
    30848,AZ, 0471510,                16260,    179988427,        48314,  69.493923,   0.018654, 33.651785, -112.397197 ,Surprise                                     
    30831,TX, 4848772,                 9202,     13533957,        83212,   5.225490,   0.032128, 29.693667,  -95.661721 ,Mission Bend CDP                                  
    30785,CA, 0646870,                12714,     26227347,     18914243,  10.126436,   7.302830, 37.454188, -122.178579 ,Menlo Park                                   
